No,Financial Year Name,Season Name,District Name ,Taluk Name ,Raitha Samparka Kendra Name,Seed Name ,Seed Variety Name,Seed Class Name,GENERAL QUANTITY in Quintal,SCP QUANTITY in Quintal,TSP QUANTITY in Quintal
9801,2021-2022,Kharif,VIJAYAPURA,BABALESHWAR,MAMADAPURA,REDGRAM,TS-3R,Certified Seeds,27.4,1.5,0.6
9802,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,GREENGRAM,BGS-9,Certified Seeds,1,0.2,0
9803,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY BAJRA,1827,Truthfully Labelled,1.53,0.43,0
9804,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY BAJRA,GK-1044,Truthfully Labelled,1.29,0.45,0
9805,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY BAJRA,JKBH-26,Truthfully Labelled,0.75,0.35,0.02
9806,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,0.11,0.08,0
9807,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,3033 747,Truthfully Labelled,26.76,7.96,0.16
9808,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,900M GOLD,Truthfully Labelled,47.84,11.72,0.08
9809,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,CP-818,Truthfully Labelled,6.24,1.04,0
9810,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,GK-3045,Truthfully Labelled,4.2,2.76,0.28
9811,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,GK-3059,Truthfully Labelled,5.16,1.64,0.16
9812,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,JKMH-1001,Truthfully Labelled,1.4,0.6,0
9813,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,JKMH-4848,Truthfully Labelled,8.24,1.4,0
9814,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,KAVERI 25K55,Truthfully Labelled,3.76,1.32,0
9815,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,MRM 4050 4750,Truthfully Labelled,1.76,0.56,0
9816,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,NK-6240,Truthfully Labelled,25.96,4.56,0.6
9817,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,PAC751,Truthfully Labelled,26.48,4.2,0.44
9818,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY MAIZE,VNR-4226,Truthfully Labelled,2.56,0.8,0
9819,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,1.2,0.18,0.1
9820,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,REDGRAM,GRG-811,Certified Seeds,7.05,1.95,0
9821,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,REDGRAM,TS-3R,Certified Seeds,159.8,30.9,1
9822,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,BA BAGEVADI,REDGRAM,TS-3R,Truthfully Labelled,126.35,17.65,1.7
9823,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,GREENGRAM,BGS-9,Certified Seeds,0.6,0.4,0
9824,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,GROUNDNUT PODS,TMV-2 Truthfully Labelled POD,Truthfully Labelled,7.8,6.9,0.3
9825,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY BAJRA,JKBH-26,Truthfully Labelled,0.38,0.15,0
9826,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,0.27,0.06,0.02
9827,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY BAJRA,MRB-2262,Truthfully Labelled,1.58,0.76,0.05
9828,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY BAJRA,VIKASNBJ-09,Truthfully Labelled,1.71,0.63,0.02
9829,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,900M GOLD,Truthfully Labelled,20.76,6.72,0.76
9830,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,JKMH-1001,Truthfully Labelled,0.4,0,0
9831,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,JKMH-4848,Truthfully Labelled,2.88,0.24,0.08
9832,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,KAVERI 25K55,Truthfully Labelled,3.72,0.68,0
9833,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,MRM 4050 4750,Truthfully Labelled,4.28,1.12,0.36
9834,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,NK-6240,Truthfully Labelled,38.28,6.04,0.44
9835,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,NMH-77NUTOTAL,Truthfully Labelled,16.68,5.48,0.88
9836,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY MAIZE,PAC751,Truthfully Labelled,49.16,8,1.24
9837,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY SUNFLOWER,KSFH-7032 SANKRANTHI,Truthfully Labelled,0,0.08,0.06
9838,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,1.22,0.56,0
9839,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,REDGRAM,GRG-811,Certified Seeds,10.23,2.98,0
9840,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,REDGRAM,TS-3R,Certified Seeds,207.63,36.67,4.9
9841,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,HO HIPPARAGI,REDGRAM,TS-3R,Truthfully Labelled,88.15,40.53,3.65
9842,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,GREENGRAM,BGS-9,Certified Seeds,1.05,0.15,0
9843,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY BAJRA,JKBH-26,Truthfully Labelled,0.03,0.02,0
9844,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY BAJRA,MRB-2262,Truthfully Labelled,0.95,0.48,0
9845,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY MAIZE,900M GOLD,Truthfully Labelled,23.95,6,0.6
9846,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY MAIZE,JKMH-4848,Truthfully Labelled,1.88,0.72,0
9847,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY MAIZE,MRM 4050 4750,Truthfully Labelled,18.8,6.68,0
9848,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY MAIZE,NK-6240,Truthfully Labelled,8.8,1.56,0
9849,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY MAIZE,STAR-9,Truthfully Labelled,0.2,0.12,0
9850,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY MAIZE,TARA,Truthfully Labelled,1.84,0.48,0
9851,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,1.22,0.28,0
9852,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,REDGRAM,GRG-811,Certified Seeds,10.05,0.75,0
9853,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,REDGRAM,TS-3R,Certified Seeds,280.62,35.95,1.55
9854,2021-2022,Kharif,VIJAYAPURA,BASVANA BAGEWADI,MANAGULI,REDGRAM,TS-3R,Truthfully Labelled,37.91,11.2,0.65
9855,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,BLACKGRAM,T-9,Certified Seeds,1.4,0.2,0
9856,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,GREENGRAM,BGS-9,Certified Seeds,0.5,0,0
9857,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY BAJRA,VIKASNBJ-09,Truthfully Labelled,1.82,0.71,0.1
9858,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,30B07,Truthfully Labelled,16.2,3.32,0
9859,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,900M GOLD,Truthfully Labelled,34.92,7.4,0.28
9860,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,ALLROUNDER,Truthfully Labelled,0.52,0.24,0
9861,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,GK-3059,Truthfully Labelled,3.04,1.68,0.08
9862,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,KMH-244,Truthfully Labelled,0.32,0.12,0
9863,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,LAXMI-999,Truthfully Labelled,0.8,0.12,0
9864,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,MRM 4050 4750,Truthfully Labelled,4.88,1.2,0
9865,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,NK-6240,Truthfully Labelled,2.44,0.84,0
9866,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,P3436,Truthfully Labelled,0.44,0,0
9867,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,PAC740,Truthfully Labelled,8.72,2.4,0.24
9868,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY MAIZE,TARA,Truthfully Labelled,0.32,0.12,0
9869,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,0.98,1.02,0
9870,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,REDGRAM,TS-3R,Certified Seeds,412.31,88.43,3.98
9871,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,BIJAPURA,REDGRAM,TS-3R,Truthfully Labelled,140.98,15.9,1.28
9872,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,BLACKGRAM,T-9,Certified Seeds,1.3,0.3,0
9873,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,GREENGRAM,BGS-9,Certified Seeds,0.5,0.7,0
9874,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,0.76,0.25,0.02
9875,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY BAJRA,S-333,Truthfully Labelled,0.45,0.15,0
9876,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY BAJRA,VIKASNBJ-09,Truthfully Labelled,12,3.78,0.15
9877,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,900M GOLD,Truthfully Labelled,11.16,4.48,0
9878,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,BIO-151,Truthfully Labelled,2.24,0.88,0
9879,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,CP-818,Truthfully Labelled,8.28,1.12,0.16
9880,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,LAXMI-999,Truthfully Labelled,17.64,4.24,0
9881,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,MRM 4050 4750,Truthfully Labelled,6.04,0.36,0
9882,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,NK-6240,Truthfully Labelled,2.12,0,0
9883,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,NMH-77NUTOTAL,Truthfully Labelled,0.76,0.2,0
9884,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,PAC740,Truthfully Labelled,2.4,0.68,0
9885,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,PAC751,Truthfully Labelled,37.96,6.44,0.44
9886,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY MAIZE,S-120,Truthfully Labelled,44.08,5.12,0.4
9887,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,0.92,0.42,0.06
9888,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,REDGRAM,TS-3R,Certified Seeds,282.71,64.37,1.53
9889,2021-2022,Kharif,VIJAYAPURA,BIJAPUR,NAGATANA,REDGRAM,TS-3R,Truthfully Labelled,64.3,19.75,0.05
9890,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,GREENGRAM,BGS-9,Certified Seeds,1.05,0.35,0
9891,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY BAJRA,JKBH-26,Truthfully Labelled,1.57,0.39,0
9892,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY BAJRA,MRB-2262,Truthfully Labelled,5.45,1.58,0
9893,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY BAJRA,S-333,Truthfully Labelled,1.07,0.09,0
9894,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,900M GOLD,Truthfully Labelled,13.79,1.04,0
9895,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,CP-818,Truthfully Labelled,7.88,1.48,0
9896,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,GK-3045,Truthfully Labelled,7.6,0.48,0
9897,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,JKMH-1001,Truthfully Labelled,3.12,0.16,0
9898,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,MRM 4050 4750,Truthfully Labelled,5.48,0.32,0
9899,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,NK-6240,Truthfully Labelled,0.2,0,0
9900,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,PAC740,Truthfully Labelled,4.96,0.8,0
9901,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,PAC751,Truthfully Labelled,21.12,2.12,0
9902,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,S-120,Truthfully Labelled,23.08,4.6,0.12
9903,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY MAIZE,TARA,Truthfully Labelled,3.08,0.12,0
9904,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY SUNFLOWER,GK-2002,Truthfully Labelled,1.48,0.02,0
9905,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,1.46,0.02,0
9906,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,REDGRAM,GRG-811,Certified Seeds,10.7,1.75,0
9907,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,REDGRAM,TS-3R,Certified Seeds,308.98,30.88,1.05
9908,2021-2022,Kharif,VIJAYAPURA,CHADACHAN,CHADACHANA,REDGRAM,TS-3R,Truthfully Labelled,28.45,1.55,0
9909,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,GREENGRAM,BGS-9,Certified Seeds,1,0.8,0
9910,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,2.3,1.49,0.1
9911,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY MAIZE,900M GOLD,Truthfully Labelled,50.59,14.6,2.08
9912,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY MAIZE,CP-818,Truthfully Labelled,8.44,1.48,0
9913,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY MAIZE,LAXMI-333,Truthfully Labelled,1.68,0.32,0
9914,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY MAIZE,LAXMI-999,Truthfully Labelled,4.4,2.44,0.52
9915,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY MAIZE,PAC751,Truthfully Labelled,6.92,2.84,0.16
9916,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,HY SUNFLOWER,KSFH-7032 SANKRANTHI,Truthfully Labelled,3.61,3.1,0.35
9917,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,REDGRAM,GRG-811,Certified Seeds,0.6,0.6,0
9918,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,REDGRAM,TS-3R,Certified Seeds,234.03,97.43,7.48
9919,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,DEVARA HIPPARAGI,REDGRAM,TS-3R,Truthfully Labelled,238.17,40.44,4.38
9920,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,HOO HIPPARAGI,HY MAIZE,900M GOLD,Truthfully Labelled,1.48,0.52,0
9921,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,HOO HIPPARAGI,HY SUNFLOWER,KSFH-7032 SANKRANTHI,Truthfully Labelled,0.76,0.24,0
9922,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,HOO HIPPARAGI,REDGRAM,TS-3R,Certified Seeds,9.95,9.55,0.5
9923,2021-2022,Kharif,VIJAYAPURA,DEVARA HIPPARAGI,HOO HIPPARAGI,REDGRAM,TS-3R,Truthfully Labelled,6.85,0,0.15
9924,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,GREENGRAM,BGS-9,Truthfully Labelled,0.55,0.05,0
9925,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY BAJRA,GK-1044,Truthfully Labelled,1.37,0.23,0
9926,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY BAJRA,JKBH-26,Truthfully Labelled,1.4,0.26,0.02
9927,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,0.87,0.54,0.08
9928,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY BAJRA,MRB-2262,Truthfully Labelled,5.4,1.04,0.05
9929,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY BAJRA,S-333,Truthfully Labelled,0.33,0.02,0
9930,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY BAJRA,VIKASNBJ-09,Truthfully Labelled,0.39,0.17,0
9931,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,900M GOLD,Truthfully Labelled,7.96,1.64,0.16
9932,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,BIO-151,Truthfully Labelled,0.64,0.08,0.08
9933,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,CP-818,Truthfully Labelled,7.34,2.24,0
9934,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,GK-3045,Truthfully Labelled,3.96,0.36,0
9935,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,HTMH-5402,Truthfully Labelled,0.84,0,0
9936,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,JKMH-1001,Truthfully Labelled,3.4,0.32,0
9937,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,KMH-244,Truthfully Labelled,3.8,1.2,0
9938,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,LAXMI-999,Truthfully Labelled,11.88,1.8,0
9939,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,MRM 4050 4750,Truthfully Labelled,8.64,1.52,0.12
9940,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,NMH-77NUTOTAL,Truthfully Labelled,0.8,0,0
9941,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,PAC751,Truthfully Labelled,8.32,1.52,0
9942,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY MAIZE,S-120,Truthfully Labelled,40,5.36,0.08
9943,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY SUNFLOWER,GK-2002,Truthfully Labelled,3.26,0.72,0
9944,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,2.46,0.52,0
9945,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,REDGRAM,TS-3R,Certified Seeds,315.84,46.75,4.23
9946,2021-2022,Kharif,VIJAYAPURA,INDI,BALLOLLI,REDGRAM,TS-3R,Truthfully Labelled,147.25,17.21,0.7
9947,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,GREENGRAM,BGS-9,Truthfully Labelled,1.43,0.9,0
9948,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY BAJRA,GK-1044,Truthfully Labelled,0.65,0.24,0
9949,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY BAJRA,JKBH-26,Truthfully Labelled,0.45,0.21,0
9950,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,1.5,0.71,0.03
9951,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,900M GOLD,Truthfully Labelled,14.44,2.16,0
9952,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,BIO-151,Truthfully Labelled,1.28,0.16,0
9953,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,BIO-605 TX-369,Truthfully Labelled,5.04,0.04,0
9954,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,CP-818,Truthfully Labelled,5.6,1.2,0.16
9955,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,GK-3015,Truthfully Labelled,2.6,0.4,0
9956,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,GK-3059,Truthfully Labelled,27.16,5.32,0.04
9957,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,HTMH-5402,Truthfully Labelled,2.2,0,0
9958,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,JKMH-1001,Truthfully Labelled,2.2,0.8,0.08
9959,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,KAVERI 25K55,Truthfully Labelled,24.12,2.56,0.24
9960,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,LAXMI-999,Truthfully Labelled,18.64,2.52,0.12
9961,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,MRM 4050 4750,Truthfully Labelled,7.12,0.6,0
9962,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,NK-6240,Truthfully Labelled,0.04,0.12,0
9963,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY MAIZE,P3436,Truthfully Labelled,9.32,0.4,0
9964,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,HY SUNFLOWER,KSFH-7049CHAMP,Truthfully Labelled,2.44,0.46,0
9965,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,REDGRAM,TS-3R,Certified Seeds,289.22,34.85,1.1
9966,2021-2022,Kharif,VIJAYAPURA,INDI,INDI,REDGRAM,TS-3R,Truthfully Labelled,298.33,26.48,1.75
9967,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,GREENGRAM,BGS-9,Certified Seeds,0.6,0,0
9968,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY BAJRA,GK-1044,Truthfully Labelled,1.46,0.35,0.03
9969,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY BAJRA,KAVERI SUPER BOSS,Truthfully Labelled,1.65,0.2,0.03
9970,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,30B07,Truthfully Labelled,11.6,4.64,0
9971,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,900M GOLD,Truthfully Labelled,62.76,14.44,2.88
9972,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,GK-3059,Truthfully Labelled,42.84,8.32,0.48
9973,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,JKMH-1001,Truthfully Labelled,3,0.52,0
9974,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,JKMH-4848,Truthfully Labelled,5.32,1.6,0
9975,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,KAVERI 25K55,Truthfully Labelled,84.24,8.88,0.48
9976,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,MRM 4050 4750,Truthfully Labelled,7.6,3,0
9977,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,NK-6240,Truthfully Labelled,17,1.88,0.32
9978,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,HY MAIZE,PAC751,Truthfully Labelled,311.16,61.32,6.52
9979,2021-2022,Kharif,VIJAYAPURA,KOLHARA,KOLHARA,REDGRAM,TS-3R,Certified Seeds,98.05,7.55,0.35
